x,y,z,d
15.461423,3.0355292,2.489156,963.91095
14.861423,5.4355292,0.889156,962.9399
14.261423,1.8355292,1.289156,962.77936
14.061423,5.4355292,1.289156,962.407
14.661423,5.6355292,2.689156,961.3478
14.061423,3.2355292,1.489156,961.2072
10.861423,1.8355292,1.289156,960.3128
14.261423,4.0355292,1.289156,959.2076
14.061423,3.6355292,1.289156,958.148
14.861423,5.6355292,1.289156,956.63617
14.661423,5.4355292,2.489156,955.72644
16.461423,2.6355292,1.289156,954.3568
15.861423,2.6355292,1.289156,953.8339
15.461423,2.6355292,2.689156,953.55963
15.461423,2.6355292,2.489156,952.6008
13.461423,3.6355292,1.289156,951.7427
16.461423,5.0355292,1.289156,951.6347
14.661423,5.0355292,1.289156,950.4221
16.261423,5.6355292,1.289156,949.81793
15.461423,3.2355292,0.089156,949.76654
14.261423,8.0355292,1.489156,949.6862
14.861423,6.6355292,2.489156,949.60645
14.061423,2.6355292,-0.110844,949.12134
15.461423,6.4355292,1.289156,948.3007
14.661423,6.6355292,2.689156,948.18353
14.061423,3.4355292,-0.310844,948.1545
14.861423,2.2355292,2.689156,948.055
15.461423,2.2355292,2.489156,947.2695
15.861423,3.2355292,1.289156,947.0109
15.061423,3.8355292,1.289156,946.73663
14.861423,1.4355292,1.289156,946.2695
14.061423,2.6355292,-0.310844,946.1844
14.861423,4.0355292,1.289156,945.6385
16.261423,4.0355292,1.289156,945.1064
15.461423,3.2355292,-0.310844,944.87537
15.061423,3.4355292,2.689156,944.3412
15.861423,2.4355292,1.289156,941.3
15.461423,6.6355292,0.089156,941.13165
15.461423,5.8355292,1.289156,939.39795
14.061423,6.6355292,2.689156,938.97595
14.861423,3.6355292,2.489156,938.9601
13.261423,3.4355292,1.289156,938.64655
14.861423,6.2355292,1.289156,938.07074
14.061423,6.6355292,1.689156,937.80414
14.661423,2.4355292,-0.310844,937.79834
10.861423,2.6355292,1.289156,937.1072
14.861423,6.4355292,1.289156,936.3299
14.061423,6.6355292,2.489156,935.71234
14.861423,3.2355292,1.289156,934.9621
15.461423,1.8355292,-0.310844,934.7216
15.461423,6.6355292,2.489156,934.61395
15.461423,3.6355292,0.889156,934.2115
14.661423,1.6355292,1.289156,934.20856
14.861423,2.8355292,1.289156,933.9167
8.461423,3.4355292,2.689156,933.667
14.661423,2.8355292,1.289156,933.3964
15.661423,3.4355292,1.489156,933.2249
15.461423,2.4355292,-0.310844,931.84863
14.261423,3.6355292,1.289156,931.2507
15.461423,5.4355292,2.489156,929.64514
15.061423,3.6355292,1.289156,928.89996
14.861423,3.8355292,1.089156,928.6402
15.461423,3.2355292,1.689156,928.3776
14.861423,2.2355292,1.289156,926.82733
14.861423,2.4355292,1.289156,925.94293
15.461423,3.4355292,1.089156,924.1961
14.061423,2.2355292,1.289156,924.0441
15.461423,5.4355292,1.289156,923.2144
14.061423,2.6355292,1.489156,921.7697
7.861423,3.4355292,1.289156,921.6594
15.461423,3.0355292,2.689156,921.51434
13.861423,6.6355292,1.689156,921.46515
15.661423,8.2355292,1.289156,920.4667
14.861423,2.4355292,2.689156,920.3127
14.861423,6.2355292,0.889156,919.83636
14.661423,5.4355292,1.289156,919.20074
15.461423,3.0355292,1.289156,918.99335
14.661423,3.4355292,-0.310844,918.619
15.461423,2.8355292,2.489156,918.40265
14.861423,3.8355292,0.489156,918.0971
8.461423,4.0355292,2.689156,917.3929
14.061423,3.8355292,2.489156,916.96893
14.061423,3.2355292,1.289156,916.7066
15.461423,1.8355292,1.489156,915.91364
15.461423,2.6355292,1.489156,915.64874
15.461423,6.6355292,1.489156,914.78094
15.061423,2.0355292,1.289156,914.5567
15.661423,3.4355292,2.689156,914.5106
14.861423,3.0355292,1.289156,914.22076
15.461423,1.8355292,2.689156,913.2545
13.261423,1.8355292,1.289156,912.9653
14.661423,5.6355292,-0.310844,911.96967
15.461423,2.2355292,2.689156,911.1757
15.661423,6.6355292,1.289156,910.4948
15.661423,5.0355292,1.489156,910.1024
14.061423,6.6355292,1.489156,909.94586
16.261423,2.4355292,2.689156,909.90424
15.461423,2.8355292,1.289156,909.09283
14.861423,3.4355292,2.489156,907.1335
15.661423,4.2355292,1.289156,907.09125
15.461423,6.2355292,2.489156,906.5837
14.861423,7.0355292,2.689156,906.3078
15.461423,6.2355292,1.289156,906.30426
14.061423,3.6355292,2.489156,906.12885
14.261423,6.4355292,1.289156,905.638
14.061423,8.2355292,1.489156,905.6092
14.661423,2.2355292,1.289156,905.0738
14.261423,6.6355292,1.289156,904.60504
15.461423,2.6355292,-0.310844,904.6021
14.861423,3.4355292,2.289156,904.3
14.061423,1.6355292,1.289156,904.28955
16.261423,4.0355292,2.689156,904.24713
14.861423,3.8355292,2.289156,903.3764
13.261423,5.0355292,1.289156,903.33563
16.261423,1.8355292,1.289156,902.9932
14.661423,3.8355292,1.089156,902.946
15.461423,1.6355292,2.489156,902.3664
13.461423,2.0355292,1.289156,902.2918
15.661423,3.4355292,2.489156,901.70197
15.461423,5.6355292,2.689156,900.3409
14.061423,6.4355292,2.489156,899.56726
15.061423,1.6355292,2.689156,898.5916
14.861423,8.2355292,1.289156,898.53754
16.461423,6.6355292,1.289156,898.33685
15.461423,5.0355292,2.489156,898.2118
15.661423,2.6355292,1.489156,897.79144
14.861423,6.4355292,2.489156,897.39087
14.061423,5.0355292,1.489156,897.05084
15.661423,2.6355292,-0.310844,896.1618
11.061423,3.4355292,1.289156,895.9985
14.261423,2.0355292,1.289156,895.8802
14.661423,4.0355292,-0.310844,895.53204
15.461423,3.8355292,1.089156,894.59656
14.661423,6.2355292,2.489156,893.3557
16.661423,2.6355292,1.289156,893.23724
14.061423,2.0355292,1.289156,892.7989
15.661423,2.0355292,1.289156,892.50995
14.661423,6.6355292,2.489156,892.48114
14.861423,3.4355292,-0.310844,892.268
15.461423,3.4355292,2.089156,891.8217
15.461423,4.0355292,1.289156,891.8034
8.861423,4.0355292,1.089156,891.785
15.661423,1.8355292,-0.310844,891.25555
14.661423,5.8355292,1.289156,890.97577
15.061423,3.4355292,1.289156,890.7425
14.661423,6.4355292,2.689156,890.6759
14.061423,8.0355292,1.289156,890.6525
14.061423,3.2355292,2.689156,890.29517
14.861423,3.0355292,2.489156,890.0336
14.861423,5.6355292,2.289156,889.62604
14.061423,5.8355292,1.489156,889.3769
16.261423,3.8355292,1.289156,889.25085
15.461423,5.0355292,1.689156,889.1396
16.261423,6.4355292,1.289156,888.9816
14.061423,5.6355292,-0.310844,888.9546
15.461423,1.8355292,1.689156,887.6568
14.661423,4.8355292,1.289156,887.09155
15.061423,5.4355292,2.689156,886.54987
14.261423,6.6355292,2.489156,886.54663
16.261423,5.0355292,1.289156,886.1163
15.661423,5.0355292,-0.110844,886.1022
14.061423,2.4355292,1.289156,885.1412
14.861423,2.0355292,2.489156,884.4964
16.461423,1.8355292,1.289156,884.46716
15.661423,8.2355292,1.489156,884.41364
14.661423,3.4355292,1.689156,884.0986
15.061423,1.6355292,1.289156,883.86957
16.261423,2.4355292,-0.310844,883.65796
15.461423,8.2355292,1.289156,883.5208
16.261423,3.2355292,-0.310844,883.50653
14.661423,5.4355292,2.689156,883.37115
14.061423,6.4355292,2.689156,883.2984
14.661423,3.2355292,1.089156,882.83746
15.861423,1.8355292,1.289156,882.27124
15.861423,4.0355292,1.289156,881.9577
14.061423,7.8355292,1.489156,881.40234
14.861423,3.2355292,-0.310844,881.1918
14.661423,3.0355292,1.289156,880.9805
15.661423,3.2355292,2.489156,880.2858
15.461423,4.2355292,1.289156,880.2713
14.061423,3.2355292,2.489156,880.2118
14.061423,6.2355292,2.489156,879.5953
14.061423,3.4355292,2.289156,879.52295
14.061423,5.4355292,2.489156,878.4902
14.661423,6.6355292,0.889156,878.372
14.861423,2.4355292,2.489156,877.6493
15.461423,5.4355292,2.689156,876.5144
15.661423,3.6355292,2.689156,875.3077
15.461423,6.4355292,2.689156,875.1629
15.061423,6.6355292,1.289156,874.86224
14.661423,2.4355292,2.489156,874.7137
14.261423,3.2355292,2.489156,874.09125
14.261423,8.2355292,1.489156,873.8491
13.861423,3.4355292,1.289156,873.5778
14.861423,2.6355292,2.689156,871.59955
8.461423,3.2355292,1.289156,871.28424
9.261423,1.8355292,1.289156,871.21796
15.461423,1.6355292,1.289156,870.4244
15.461423,1.4355292,1.289156,870.0538
14.061423,3.4355292,2.089156,869.9235
15.461423,5.0355292,1.489156,869.918
14.661423,5.4355292,0.889156,869.77875
15.461423,2.0355292,0.089156,869.7202
14.261423,1.6355292,1.289156,869.6629
14.061423,6.2355292,1.289156,869.44196
13.861423,6.6355292,1.289156,869.28156
14.861423,3.4355292,2.089156,869.0617
14.061423,5.6355292,2.689156,868.73785
15.661423,2.8355292,1.289156,867.7541
15.661423,5.8355292,1.289156,867.07947
9.261423,3.2355292,1.289156,866.94336
14.061423,2.8355292,1.289156,866.9405
14.061423,3.6355292,2.689156,866.82776
14.861423,5.0355292,2.489156,866.75665
14.861423,3.2355292,2.289156,866.4115
14.061423,5.6355292,1.489156,865.9326
15.461423,8.2355292,1.689156,865.5379
14.061423,3.4355292,1.689156,864.9256
16.261423,4.8355292,1.289156,864.6528
16.261423,6.6355292,1.289156,864.5286
15.661423,3.2355292,2.689156,864.389
15.461423,3.2355292,0.889156,863.96246
15.061423,3.2355292,1.089156,863.2813
15.461423,2.6355292,0.089156,862.99994
15.461423,3.8355292,0.089156,862.05426
14.861423,3.6355292,2.289156,861.5352
14.861423,5.4355292,-0.310844,861.4295
14.661423,2.6355292,2.689156,861.27435
15.461423,1.8355292,0.089156,860.1992
7.861423,2.6355292,1.289156,859.6702
15.661423,3.8355292,1.289156,859.4538
14.261423,3.2355292,1.289156,859.09576
15.461423,6.4355292,2.489156,859.0921
14.061423,4.0355292,2.489156,858.317
15.661423,3.2355292,2.289156,858.2726
15.461423,4.0355292,2.489156,858.1573
15.461423,2.0355292,0.889156,857.80865
13.461423,2.4355292,1.289156,857.6611
14.861423,1.6355292,1.289156,857.26984
16.461423,5.8355292,1.289156,857.18866
14.861423,3.4355292,1.489156,856.8184
14.861423,3.6355292,-0.310844,856.7392
15.061423,3.6355292,1.089156,856.7266
16.461423,3.4355292,-0.310844,856.4891
13.861423,3.4355292,2.489156,855.86194
16.261423,3.2355292,2.489156,855.2226
14.861423,7.0355292,1.289156,854.66766
14.261423,6.6355292,2.089156,854.5898
14.661423,6.6355292,0.089156,854.5238
10.861423,3.4355292,1.489156,854.42084
15.461423,2.8355292,2.689156,854.22675
10.861423,6.6355292,1.289156,853.94293
14.061423,3.2355292,-0.110844,853.8475
15.461423,6.4355292,1.689156,853.83466
14.861423,4.0355292,2.489156,853.6823
14.861423,2.6355292,-0.310844,853.38446
14.861423,2.0355292,2.689156,853.17694
11.661423,5.0355292,1.289156,852.52563
15.661423,1.8355292,1.489156,852.0904
14.061423,8.2355292,1.289156,851.96686
13.461423,3.2355292,1.289156,851.4306
14.661423,6.2355292,1.289156,850.9283
14.661423,2.0355292,1.689156,849.8809
14.061423,4.0355292,-0.310844,849.76373
14.861423,6.4355292,2.289156,849.5655
16.261423,5.6355292,2.689156,848.81415
15.061423,4.0355292,-0.310844,848.52435
15.461423,2.8355292,1.489156,848.101
15.661423,3.4355292,-0.110844,847.71
14.661423,3.4355292,0.889156,847.6412
14.061423,6.6355292,0.889156,847.3361
14.861423,4.8355292,1.289156,847.183
14.061423,3.8355292,2.689156,846.4311
15.661423,3.4355292,2.089156,845.86053
15.461423,5.0355292,2.689156,845.22565
14.861423,5.4355292,0.489156,844.8664
14.661423,3.4355292,1.489156,844.8038
14.061423,5.6355292,2.489156,844.0573
14.861423,3.2355292,2.089156,843.78534
14.061423,7.4355292,1.289156,843.49384
14.261423,8.2355292,2.089156,843.4637
15.661423,6.2355292,2.489156,843.4588
14.661423,3.2355292,-0.310844,843.3532
6.061423,3.4355292,1.289156,843.2652
15.461423,8.2355292,1.489156,843.1596
7.661423,3.4355292,2.689156,842.8387
15.061423,2.4355292,-0.310844,842.8033
16.261423,3.6355292,1.289156,842.61115
14.061423,4.0355292,2.689156,842.50726
14.061423,3.6355292,1.489156,842.4322
14.261423,8.0355292,-0.110844,842.2942
14.661423,2.0355292,2.689156,842.22797
15.461423,2.0355292,-0.310844,842.0877
15.461423,3.6355292,1.489156,841.9992
