x,y,z,d
5.061423,1.8355291999999999,-7.310844,0.6677183
6.061423,1.8355291999999999,-7.310844,1.2348909
6.261422999999999,1.8355291999999999,-7.110844,2.5989037
7.061422999999999,1.8355291999999999,-7.110844,5.007025
7.8614229999999985,1.8355291999999999,-7.310844,3.5194519
8.061422999999998,1.8355291999999999,-7.110844,1.2565281
8.861422999999997,1.8355291999999999,-6.910844,1.6909268
9.461422999999996,1.4355292,-6.910844,14.305807
10.261422999999997,1.8355291999999999,-7.310844,13.527851
10.861422999999997,1.8355291999999999,-7.310844,7.744784
11.061422999999996,1.8355291999999999,-7.310844,54.87877
11.861422999999995,1.8355291999999999,-7.310844,6.395269
12.461422999999995,1.4355292,-6.910844,23.320696
13.261422999999995,1.4355292,-6.910844,70.71034
13.861422999999995,1.4355292,-6.910844,31.71363
14.061422999999994,1.4355292,-6.910844,150.98051
14.861422999999993,1.4355292,-6.910844,142.46332
15.661422999999994,1.4355292,-6.910844,145.82973
16.261422999999994,1.4355292,-6.910844,55.94869
16.461422999999993,1.8355291999999999,-7.310844,127.07743
5.461423,2.0355292,-7.110844,1.078006
6.061423,2.0355292,-7.110844,3.2043235
6.261422999999999,2.0355292,-7.310844,6.999231
7.061422999999999,2.0355292,-7.310844,5.2098527
7.8614229999999985,2.0355292,-7.310844,12.448137
8.461422999999998,2.0355292,-6.910844,2.9217012
9.061422999999998,2.0355292,-7.110844,5.585261
9.261422999999997,2.0355292,-7.110844,12.787054
10.261422999999997,2.0355292,-7.110844,3.434957
10.861422999999997,2.0355292,-6.910844,6.716456
11.061422999999996,2.4355292,-7.310844,11.76103
11.661422999999996,2.0355292,-6.910844,3.643567
12.461422999999995,2.2355292,-6.910844,33.9201
13.261422999999995,2.2355292,-6.910844,77.49646
13.461422999999995,2.2355292,-6.910844,14.314461
14.061422999999994,2.2355292,-6.910844,155.43056
14.861422999999993,2.2355292,-6.910844,187.60219
15.661422999999994,2.4355292,-7.310844,130.9337
16.261422999999994,2.2355292,-6.910844,40.94338
16.461422999999993,2.2355292,-7.310844,85.782715
5.461423,2.8355292000000003,-7.110844,0.39158794
6.061423,2.8355292000000003,-7.110844,0.104931325
6.261422999999999,2.8355292000000003,-7.310844,55.493977
7.061422999999999,2.8355292000000003,-7.310844,36.07846
7.8614229999999985,2.8355292000000003,-7.310844,120.629326
8.461422999999998,2.8355292000000003,-6.910844,3.5354166
8.661422999999997,2.8355292000000003,-7.310844,26.459454
9.461422999999996,2.6355292,-7.310844,48.681713
10.261422999999997,2.6355292,-7.310844,11.727731
10.861422999999997,2.6355292,-6.910844,11.737838
11.061422999999996,2.6355292,-7.310844,65.10548
11.661422999999996,3.0355292,-6.910844,7.339459
12.461422999999995,3.0355292,-6.910844,49.41588
